"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sord",0.00418290314435935,1.15130094732036,0.332,0.127,1
"Gcsh",0.00418948218237204,0.563613882667373,0.309,0.111,1
"Exosc1",0.00421582341555924,1.59892512444336,0.182,0.032,1
"Ubtd1",0.00422920355473684,0.649811111243308,0.245,0.063,1
"Polr2c",0.0042784023808965,0.806602952683049,0.345,0.127,1
"Fip1l1",0.00445581126158912,1.01714072517819,0.241,0.063,1
"Cwc22",0.00447051992698487,1.04148777599805,0.209,0.048,1
"Lsm5",0.0046080128766268,0.356978343960758,0.532,0.254,1
"Fam96a",0.00468549764687192,0.501296863964665,0.673,0.381,1
"Pak2",0.0047244223378537,0.633473633856377,0.559,0.317,1
"Dctn4",0.00483758506962918,0.406220271805496,0.445,0.19,1
"Nfya",0.0048399496363614,0.646170491352698,0.323,0.111,1
"Ncoa2",0.00484332772063138,-2.47059075646402,0.068,0.175,1
"Ssbp4",0.00489717859809134,0.365781088739581,0.595,0.333,1
"Thoc3",0.00489917287921987,1.16602994668702,0.205,0.048,1
"Mrpl19",0.0049400235043799,1.39727681581842,0.205,0.048,1
"Psma2",0.00504020953621121,0.488090930887531,0.764,0.46,1
"Bnip2",0.00515704093663669,0.80321848321281,0.436,0.206,1
"Dohh",0.00516660519778214,0.602365551192047,0.377,0.159,1
"Raly",0.00517003541302702,0.544313593098997,0.595,0.333,1
"Ptms",0.00518212696329587,0.340779725552995,0.991,0.841,1
"Mxra8",0.00524511335493836,3.73395633498093,0.114,0,1
"Rbm12",0.00524513807201356,3.46705148944664,0.114,0,1
"Gm2244",0.00524513807201356,3.61063924732552,0.114,0,1
"Stk24",0.00524513807201356,3.45188426648419,0.114,0,1
"Arhgap4",0.00532177639749394,1.33000888234001,0.205,0.048,1
"Rap1gds1",0.00535060003857732,0.699527651967485,0.264,0.079,1
"Psmc4",0.00535345780109087,0.625056595389791,0.377,0.159,1
"Vapb",0.00537354032463418,0.629679972275304,0.45,0.222,1
"Fam210a",0.00542954229656835,2.27139674153326,0.145,0.016,1
"Galnt11",0.00543367121927715,1.68633644972635,0.173,0.032,1
"Nsmce3",0.00547167421194435,1.10767557711452,0.3,0.111,1
