categories,Cell_ID,ID,subject,group,treatment,tissue,region,Cell,cell_positions,Soma_area,Soma_perimeter,Soma_circularity,Soma_compactness,Soma_orientation,Soma_feret_diameter,Soma_eccentricity,Soma_aspect_ratio,End_Points,Junctions,Branches,Initial_Points,Total_Branches_Length,ratio_branches,Convex_Hull_area,Convex_Hull_perimeter,Convex_Hull_compactness,Fractal_dimension,Convex_Hull_eccentricity,Convex_Hull_feret_diameter,Convex_Hull_orientation,Cell_area,Cell_perimeter,Cell_circularity,Cell_compactness,Cell_orientation,Cell_feret_diameter,Cell_eccentricity,Cell_aspect_ratio,Sholl_max_distance,Sholl_crossing_processes,Sholl_circles,Cell_solidity,Cell_convexity,UMAP_1,UMAP_2,Clusters,Cluster_Color
COLD_M,C25_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,25,"(1166, 1619, 1229, 1691)",1588,161.3553385,0.766467395,9.841632853,90,42,0.766991384,1,6,3,10,5,30,1.2,3088,223.237588,13.83279593,-0.823297408,0.932436282,71.46073151,2.8624053,2249,284.7350621,0.348592004,7.898570633,34.11447525,67.24836731,0.972317802,0.875,53.41348144,13,3,0.728303109,1.275479925,-2.3572867,8.545712,1,"240,200,200"
COLD_M,C26_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,26,"(1839, 1641, 1892, 1691)",984,120.8284271,0.846967447,8.143778942,90,32,0.993544835,1.1,3,0,3,3,16,1,2105,176.8111826,11.90535558,-0.700062817,0.880962133,50.95635986,16.69924355,1837,188.8528129,0.647250068,9.727151912,16.92751312,50.57893372,0.8401432,1.06,38.20994635,4,2,0.872684086,1.068104461,-3.1834533,1.7171671,0,"184,138,255"
COLD_M,C27_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,27,"(2413, 1665, 2462, 1753)",912,166.4264059,0.413771176,5.479899629,13.39249802,65.17801666,0.188610103,0.46031746,4,0,4,4,22,1,2676,225.480229,11.86800285,-0.756228082,0.406283164,85.78060913,16.18920517,1405,284.0071397,0.218890883,4.947058731,16.18920898,85.50179291,0.460181734,0.556818182,55.90169944,9,3,0.525037369,1.259565599,-4.8320417,-3.6191888,0,"184,138,255"
COLD_M,C28_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,28,"(1813, 1679, 1903, 1761)",2520,236.3259007,0.567006139,10.66324086,90,69,0.826881763,1.186440678,8,5,16,11,38,0.727272727,4913,279.0782076,17.60438424,-0.965835527,0.737202611,86.95185852,32.27564621,3477,370.0903997,0.319006047,9.395001876,32.27564621,86.64037323,0.794283691,1.097560976,72.12489168,13,5,0.707714228,1.326117159,9.219828,13.44109,3,"59,235,255"
COLD_M,C29_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,29,"(1448, 1703, 1551, 1782)",2212,229.0538226,0.529809692,9.657118901,90,71,0.679897097,1.636363636,8,2,10,6,41,1.333333333,5116,294.3919158,17.3781946,-1.005287578,0.870100856,84.07614899,26.56505013,3105,427.5462438,0.213454482,7.262372305,27.29957199,83.90299225,0.827257494,1.303797468,75.07329752,12,5,0.606919468,1.452302936,5.294589,13.94905,2,"231,221,119"
COLD_M,C30_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,30,"(1861, 1723, 1918, 1840)",2758,252.5685415,0.543307391,10.91980808,90,96,0.384652941,0.371134021,7,4,10,5,34,1.4,4469,289.5218595,15.43579475,-0.940708929,0.39462855,119.8269577,78.69007111,3359,424.6173114,0.234112432,7.91065251,75.96376038,119.8125916,0.380653967,0.487179487,66.64833081,13,5,0.751622287,1.466615723,7.488504,13.728003,2,"231,221,119"
COLD_M,C31_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,31,"(1468, 1772, 1550, 1818)",1135,157.5563488,0.574558044,7.203771912,90,53,0.539022454,2.076923077,5,1,6,6,21,0.833333333,2268,210.4091607,10.77899837,-0.808266871,0.395826134,86.2318573,11.76828957,1727,238.208151,0.382462593,7.249961821,11.72511196,86.21920013,0.383679207,1.782608696,49.24428901,8,3,0.761463845,1.132118726,-3.585914,0.35300812,0,"184,138,255"
COLD_M,C32_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,32,"(1069, 1782, 1155, 1852)",707,111.5563489,0.713905444,6.33760433,90,34,0.542587777,0.685714286,5,3,8,4,40,1.25,3357,240.634557,13.95061475,-0.881696542,0.542120446,79.33335876,42.61405563,1759,298.9777021,0.247285188,5.883381896,42.66269302,79.20217133,0.657009102,1.228571429,77.38862966,9,6,0.523979744,1.242455389,-3.7599144,0.8424855,0,"184,138,255"
COLD_M,C33_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,33,"(976, 1807, 1071, 1892)",2584,245.4385986,0.539034606,10.5280914,63.43495178,94.36206818,0.349193188,1.171875,4,0,4,4,12,1,3786,285.7056252,13.25140167,-0.913388982,0.348410929,114.3583603,58.73626709,3048,317.5634882,0.379807642,9.598080739,58.76078796,114.0106125,0.322588721,1.117647059,68.20964415,10,5,0.805071315,1.111505901,4.784715,14.705993,2,"231,221,119"
COLD_M,C34_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,34,"(1689, 1819, 1781, 1939)",1643,181.4974736,0.626767198,9.052467604,90,55,0.548814654,0.821428571,11,7,18,6,94,1.833333333,7701,351.4629844,21.91126901,-1.025156956,0.640479677,125.8599625,80.94210815,3098,573.9554042,0.118177549,5.397631902,80.93349457,125.5498352,0.661404169,0.766666667,97.41663102,20,8,0.402285417,1.633046521,5.758798,13.406846,2,"231,221,119"
COLD_M,C35_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,35,"(1192, 1882, 1241, 1937)",909,115.2132031,0.860536401,7.889720759,90,34,0.672033515,0.828571429,2,0,1,2,6,1,1734,161.8233739,10.71538652,-0.700062817,0.622629555,58.480896,47.48955154,1559,174.7523071,0.641519916,8.921198388,49.63546371,58.82171631,0.566481894,0.890909091,38.50685365,3,2,0.899077278,1.079895338,-4.0057597,-1.7091451,0,"184,138,255"
COLD_M,C36_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,36,"(1888, 1930, 1947, 1992)",693,128.0832607,0.530833532,5.410543083,47.29061127,48.15788651,0.459520361,1.054054054,6,2,6,4,22,1.5,1650,184.6934335,8.933723135,-0.665633088,0.35609489,77.04800415,42.87890625,1129,238.3502864,0.249730996,4.736726006,42.87890625,76.94332123,0.348050353,0.951612903,46.86149806,5,3,0.684242424,1.290518465,-5.46497,-5.8148913,0,"184,138,255"
COLD_M,C37_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,37,"(1893, 1991, 1937, 2064)",373,77.89949477,0.772412714,4.788221042,90,25,0.42202932,0.615384615,5,2,4,3,24,1.666666667,1808,191.338094,9.44924224,-0.721798354,0.357338422,77.36885834,75.96376038,1221,236.2081501,0.275001949,5.169169646,76.65126801,76.70072937,0.382491081,0.602739726,58.18075283,4,4,0.675331858,1.234506654,-5.0368752,-5.068225,0,"184,138,255"
COLD_M,C38_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,38,"(1140, 2280, 1191, 2351)",1219,140.1837654,0.779503604,8.695728756,90,48,0.581195186,0.632653061,3,0,3,3,14,1,2067,196.6518009,10.510964,-0.785721065,0.419099115,82.39998627,36.86989594,1664,221.8650045,0.424801045,7.500056187,36.86989212,82.20001221,0.428929641,0.718309859,44.67785929,6,2,0.805031447,1.128212422,-3.711352,-0.42499924,0,"184,138,255"
COLD_M,C39_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,39,"(1898, 2389, 1949, 2495)",932,142.1837654,0.579329647,6.554897441,90,51,0.700727365,0.538461538,8,3,11,4,63,2,4233,280.1248901,15.11111704,-0.90626351,0.45092971,105,90,2431,396.1320305,0.194677116,6.136842802,86.33221436,104.5930176,0.438408667,0.481132075,71.95677715,13,5,0.574297189,1.4141265,-0.94718504,10.59321,1,"240,200,200"
COLD_M,C40_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,40,"(1651, 2421, 1792, 2531)",3604,381.5218575,0.311139965,9.446378836,21.90317917,135.5854034,0.246761109,1.592105263,13,2,14,13,41,1,7413,409.5462443,18.10052004,-1.065679606,0.310799071,166.9597931,28.61046219,4374,586.2569201,0.159923645,7.460892742,28.57460403,166.9511566,0.309597174,1.281818182,97.62171889,18,8,0.590044516,1.431479176,12.834579,5.8041153,3,"59,235,255"
COLD_M,C41_s06_MR199_COLD_M_PVN,PVN_MR199_COLD_M_s06,PVN,MR199,COLD,M,s06,41,"(1645, 2470, 1724, 2552)",1995,216.4680356,0.535014081,9.216141287,90,61,0.459875061,0.903225806,6,2,6,4,19,1.5,3785,258.2497813,14.65635317,-0.903333364,0.536145384,92.54104614,57.17145538,2764,329.3624778,0.320184025,8.391969901,57.1714592,92.29708862,0.580393416,0.963414634,65.19202405,10,4,0.730250991,1.275364015,1.3426471,13.02759,1,"240,200,200"
CON_M,C1_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,1,"(2730, 670, 2785, 764)",2089,204.5269113,0.627548628,10.21381483,90,73,0.447102025,0.472972973,5,0,4,5,19,1,3721,255.92388,14.53947947,-0.867557942,0.55116556,93.5473938,11.30993271,2841,302.3919157,0.39042781,9.395092437,11.49656391,93.35974121,0.539424635,0.585106383,59.68249325,8,4,0.763504434,1.181569753,1.8026499,13.531177,1,"240,200,200"
CON_M,C2_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,2,"(2681, 766, 2785, 888)",6416,467.2792178,0.369250666,13.73054858,90,101,0.936059966,0.823529412,10,2,12,14,32,0.714285714,9309,377.119838,24.68446118,-1.168038007,0.84331245,107.7596512,22.10944939,7268,568.9848416,0.282113189,12.77362676,22.13549232,107.3089523,0.874729125,0.852459016,82.21921916,18,6,0.780749812,1.508764017,12.728373,-4.8736544,4,"119,221,119"
CON_M,C3_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,3,"(1521, 810, 1573, 867)",966,126.3847759,0.759971779,7.643325656,90,36,0.56035062,0.864864865,8,3,11,9,26,0.888888889,1981,170.6518027,11.6084329,-0.700062817,0.891066494,49.60789871,57.99461746,1641,212.5512964,0.456447601,7.720489257,58.1725502,49.42562485,0.912996039,0.912280702,43.18564576,5,2,0.82836951,1.24552623,-3.7853446,-0.5548635,0,"184,138,255"
CON_M,C4_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,4,"(1299, 815, 1417, 887)",1703,220.7106761,0.439316819,7.715983795,20.44955063,84.0423584,0.327319717,2.076923077,6,2,8,5,31,1.2,4806,313.3208479,15.33890909,-0.983845357,0.374270236,115.1563339,22.9321003,2711,390.7178159,0.223158253,6.93851135,23.05130196,114.7060852,0.529841508,1.638888889,79.88116173,12,6,0.564086558,1.247021443,0.6338866,12.472313,1,"240,200,200"
CON_M,C5_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,5,"(2921, 834, 3019, 947)",5101,383.8233745,0.43511329,13.28996705,90,92,0.799754331,0.838709677,4,0,6,9,15,0.444444444,7454,352.9777025,21.11748121,-1.124027335,0.685201284,125.4650803,70.9065094,5905,410.3746704,0.440624531,14.38928966,70.93080139,125.456543,0.74605069,0.867256637,81.68843247,12,6,0.792192112,1.162607914,13.253434,-1.8382599,4,"119,221,119"
CON_M,C6_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,6,"(1417, 840, 1494, 942)",2144,252.0243849,0.424179346,8.507113315,56.5751915,96.24715424,0.299075968,0.695121951,9,1,10,10,36,0.9,4067,279.605119,14.54551338,-0.975073851,0.388140593,112.9654388,57.38076401,2885,385.2030976,0.244329631,7.489555557,57.4649353,112.665123,0.348432009,0.754901961,67.93542686,9,5,0.709368085,1.377668259,2.608174,13.524043,1,"240,200,200"
CON_M,C7_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,7,"(1487, 853, 1555, 915)",1671,161.8406197,0.801698828,10.32497282,90,47,0.816040584,1.142857143,6,1,8,7,25,0.857142857,2677,199.7645005,13.40077938,-0.799022408,0.828292637,57.98274994,45,2150,253.1787131,0.421496476,8.492025154,47.04541016,57.49153519,0.865782357,1.096774194,48.48482008,8,3,0.803137841,1.267385909,-2.9925723,6.380253,1,"240,200,200"
CON_M,C8_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,8,"(2811, 921, 2954, 1056)",4077,379.5218583,0.355694367,10.74246426,14.57421684,108.0283508,0.846081753,0.902912621,4,6,14,8,70,0.5,11656,453.0020885,25.7305657,-1.145843229,0.753566976,140.6128082,70.14479065,6022,627.8548986,0.191969415,9.591388096,70.14479065,140.2731934,0.691624643,1.059259259,124.3261839,20,10,0.516643789,1.385986764,12.952904,-2.3261294,4,"119,221,119"
CON_M,C9_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,9,"(1420, 942, 1479, 1016)",1413,183.6984838,0.526187931,7.691952435,90,53,0.531703809,0.722222222,5,1,5,5,18,1,2920,212.7939384,13.72219539,-0.808266871,0.574047854,81.0901413,41.18592834,2250,257.622364,0.426015362,8.733713815,41.08174896,81.11754608,0.581319781,0.797297297,51.6139516,7,3,0.770547945,1.210665896,-2.4564111,8.604173,1,"240,200,200"
CON_M,C10_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,10,"(1432, 1007, 1492, 1091)",1189,175.0121924,0.487814953,6.793812385,90,63,0.638691751,0.484375,6,2,8,4,27,1.5,3107,235.3797241,13.19994749,-0.799022408,0.805833476,82.9156723,1.548157692,1883,309.3208476,0.24731007,6.087530195,1.548157811,82.9156723,0.737916917,0.714285714,56.63920903,8,4,0.606050853,1.314135484,-3.4242175,2.5584812,0,"184,138,255"
CON_M,C11_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,11,"(2725, 1199, 2793, 1251)",1369,144.8700572,0.819702102,9.449847858,90,47,0.555424671,1.5,3,0,2,3,9,1,2208,194.4091606,11.3574895,-0.771501683,0.479313333,75.46147156,19.29004669,1977,206.8944415,0.580388619,9.555597462,19.35899353,75.14532471,0.491897757,1.307692308,44.46846573,4,2,0.895380435,1.06422167,-2.9688957,3.7695966,0,"184,138,255"
CON_M,C12_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,12,"(1227, 1229, 1271, 1311)",950,121.5563489,0.807938261,7.815305481,90,41,0.793164314,0.571428571,3,2,5,2,20,1.5,2642,214.0243851,12.34438776,-0.808266871,0.547596682,81,90,2023,259.6639951,0.377035529,7.790837535,90,81,0.527494299,0.536585366,57.87540497,6,4,0.765707797,1.213244907,-3.1813176,4.1601233,0,"184,138,255"
CON_M,C13_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,13,"(2526, 1246, 2566, 1302)",585,103.8994948,0.680987059,5.630441239,90,35,0.518936357,0.555555556,3,1,3,2,9,1.5,1559,156.953317,9.932889787,-0.610415085,0.618285066,52.38769531,75.96376038,1318,170.2670252,0.571299939,7.740782446,76.75948334,52.56452179,0.612165833,0.714285714,38.83297568,2,2,0.845413727,1.084825912,-4.5139146,-4.198896,0,"184,138,255"
CON_M,C14_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,14,"(1574, 1254, 1636, 1318)",1389,162.2842709,0.662764522,8.559054999,90,43,0.674195823,0.954545455,7,3,8,6,28,1.166666667,2917,217.5391039,13.40908346,-0.715336417,0.626262076,63,90,2168,299.2203428,0.30428946,7.24549668,86.5317688,63.36857224,0.672970894,0.96875,47.2394168,8,3,0.743229345,1.375478419,-2.7377012,6.8410277,1,"240,200,200"
CON_M,C15_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,15,"(1600, 1295, 1667, 1348)",1394,159.7989894,0.686000735,8.723459423,90,46,0.238010221,1.424242424,5,0,5,7,18,0.714285714,2695,201.4385986,13.37876662,-0.821568214,0.768820075,66.09231567,7.431409359,2111,238.6934321,0.465604489,8.843980253,7.431407928,65.70430756,0.699554088,1.264150943,44.82186966,4,2,0.783302412,1.184943867,-3.0991676,6.0635858,1,"240,200,200"
CON_M,C16_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,16,"(958, 1334, 1039, 1449)",1829,204.2253957,0.551066585,8.955791193,50.19442749,67.85955048,0.564817002,0.727272727,6,7,16,6,50,1,4476,301.3036072,14.85544777,-1.021149194,0.381039385,120.0925903,56.30992889,2979,387.8893896,0.24880813,7.68002446,56.62216949,120.1996307,0.343319984,0.704347826,75.92759709,15,5,0.665549598,1.287370547,4.2051325,14.051853,2,"231,221,119"
CON_M,C17_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,17,"(1236, 1405, 1301, 1471)",1323,144.1421354,0.800180208,9.178440409,90,39,0.773711114,1.111111111,3,0,3,3,15,1,2938,212.894443,13.80026626,-0.824980085,0.842565123,66.45475006,14.03624439,1921,261.2792188,0.353612404,7.352287751,14.32271862,66.52548218,0.859405513,0.984848485,52.14942473,8,3,0.653846154,1.227271201,-3.2194014,2.89018,0,"184,138,255"
CON_M,C18_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,18,"(2711, 1454, 2789, 1563)",2376,265.2548331,0.424355357,8.957423969,90,69,0.675220464,0.714285714,11,8,18,11,65,1,6066,313.7644993,19.33297111,-1.035876836,0.663702765,106.6009598,1.684684396,3910,459.3036028,0.232909347,8.51288772,17.6501236,93.90650177,0.698551363,0.71559633,84.05355436,19,6,0.644576327,1.463848217,12.103918,9.805868,3,"59,235,255"
CON_M,C19_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,19,"(1646, 1530, 1763, 1604)",1723,184.8111819,0.633926129,9.323028955,16.69924545,55.36236191,0.830011121,1.058823529,12,10,20,7,78,1.714285714,6680,327.0365783,20.42584972,-1.010989785,0.548915092,117.5849304,7.125016689,3294,532.8427072,0.145792575,6.181936913,7.037940979,117.2089081,0.60246853,1.581081081,90.33825325,17,7,0.493113772,1.629306147,6.8228283,13.347097,2,"231,221,119"
CON_M,C20_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,20,"(3045, 1570, 3152, 1651)",1911,199.7817447,0.601670818,9.565438537,42.79739761,78.45803833,0.390498628,0.982758621,5,4,10,3,51,1.666666667,5645,318.6934334,17.71294733,-1.040430556,0.592540363,108.941246,79.69515228,3125,424.4163013,0.218009678,7.363053659,79.31508636,108.6119232,0.51253095,1.320987654,80.89636718,13,6,0.553587245,1.331738457,5.4879484,13.982116,2,"231,221,119"
CON_M,C21_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,21,"(2836, 1577, 2924, 1642)",511,94.48528123,0.719287386,5.408249765,90,26,0.588725732,0.888888889,3,3,10,8,44,0.375,2747,235.8061301,11.64940029,-0.838281429,0.362620209,97.19261932,38.99099731,1629,307.5634886,0.216402061,5.29646743,38.99098969,97.19261932,0.439533348,1.353846154,77.1038261,7,6,0.593010557,1.304306587,-4.060538,-0.21830828,0,"184,138,255"
CON_M,C22_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,22,"(2649, 1645, 2720, 1710)",1311,163.9411249,0.612966492,7.996773236,90,42,0.863026502,0.930232558,6,3,8,11,29,0.545454545,2836,225.2375877,12.59114888,-0.824980085,0.528638647,86.25588226,56.30993652,1929,291.3208485,0.285626803,6.621565227,55.71312332,86.45341492,0.586627332,1.092307692,54.81788029,9,3,0.680183357,1.293393574,-3.3800793,3.0389824,0,"184,138,255"
CON_M,C23_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,23,"(1792, 1658, 1884, 1795)",4730,365.3797227,0.445227643,12.9454365,90,113,0.509607817,0.622807018,8,2,8,6,32,1.333333333,7806,375.5046141,20.78802685,-1.067046801,0.523931351,147.5804901,63.43495178,5361,515.6295036,0.253384563,10.3970001,8.841814995,126.852211,0.558504902,0.671532847,91.0659102,13,7,0.6867794,1.373164228,13.748302,0.16027823,3,"59,235,255"
CON_M,C24_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,24,"(2565, 1679, 2663, 1733)",1283,159.3553385,0.634897017,8.051189326,90,52,0.604642558,1.558823529,7,2,9,7,38,1,3371,252.5512966,13.34778338,-0.88662015,0.552057233,97,90,2076,364.6761861,0.196165399,5.692721596,88.72696686,96.79832458,0.532228411,1.814814815,63.21480136,12,4,0.615840997,1.443968774,-2.4268813,6.0960646,1,"240,200,200"
CON_M,C25_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,25,"(1308, 1687, 1361, 1770)",1396,191.8406193,0.476665969,7.276873922,90,59,0.481788693,0.55,5,1,6,5,23,1,3233,221.72287,14.58126534,-0.845843215,0.874564646,82,90,2077,301.4629833,0.287195992,6.889734778,0,82,0.702711918,0.638554217,53.85164807,6,3,0.642437365,1.359638648,-2.7842426,5.9851656,1,"240,200,200"
CON_M,C26_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,26,"(1198, 1720, 1270, 1809)",2787,241.0538224,0.60272442,11.56173328,90,64,0.817125651,0.8,6,1,6,5,14,1.2,4410,261.7644985,16.84720436,-0.949323092,0.694137604,85.40000916,36.86989212,3497,339.0193318,0.382346016,10.31504599,36.86989975,85.20000458,0.681621942,0.808988764,60.44005295,10,4,0.792970522,1.295131058,9.255269,13.449878,3,"59,235,255"
CON_M,C27_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,27,"(2873, 1750, 2955, 1805)",1542,176.1837656,0.624255621,8.752225237,90,56,0.694411337,1.628571429,4,0,3,5,20,0.8,2810,223.1370832,12.59315556,-0.821568214,0.60680631,71.73928833,30.06858444,2090,261.6223645,0.383712915,7.988613679,29.93151093,71.61453247,0.608213594,1.490909091,52.56008467,7,3,0.743772242,1.172473713,-2.9590828,6.0824404,1,"240,200,200"
CON_M,C28_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,28,"(3096, 1751, 3153, 1816)",970,137.6984842,0.642870177,7.044376746,90,44,0.374608689,0.644444444,6,1,7,7,30,0.857142857,2330,193.7228724,12.02749046,-0.785721065,0.747882293,64.64285278,42.87890625,1758,251.7644992,0.348529668,6.982716013,42.92996597,64.5345993,0.720448142,0.876923077,49.51767361,6,3,0.754506438,1.299611636,-3.50582,0.6378771,0,"184,138,255"
CON_M,C29_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,29,"(3019, 1775, 3084, 1894)",2298,241.639609,0.494565298,9.510030287,90,85,0.289158137,0.441860465,5,1,5,4,29,1.25,4461,307.1787132,14.52249068,-0.971987143,0.4155901,117.1417236,9.75242424,2802,383.6051186,0.239281547,7.30438637,9.7436409,116.8055649,0.398875445,0.546218487,74.6860094,11,5,0.628110289,1.248801112,1.8958693,13.129914,1,"240,200,200"
CON_M,C30_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,30,"(1223, 1794, 1310, 1912)",3466,313.3380927,0.443620934,11.06153411,90,84,0.628855754,0.788235294,9,3,11,9,41,1,6893,329.2619734,20.93469807,-1.049621881,0.580648251,114.7325516,30.96375465,4497,518.4579308,0.210235333,8.673799228,30.96375656,114.3895493,0.638056388,0.737288136,81.0246876,16,6,0.652400987,1.574606158,13.308332,5.2778254,3,"59,235,255"
CON_M,C31_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,31,"(1468, 1795, 1544, 1875)",1447,189.8406196,0.504545236,7.622183299,90,52,0.608909427,0.849056604,7,9,19,10,67,0.7,4377,258.7939372,16.91307009,-0.965912374,0.886498862,81.79699707,70.34617615,2767,386.5756811,0.232675129,7.157718748,70.97439575,81.53027344,0.879389041,0.95,60.95900262,17,4,0.632168152,1.493758645,1.1952292,12.758618,1,"240,200,200"
CON_M,C32_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,32,"(1303, 1810, 1374, 1857)",1086,128.2842705,0.829264113,8.465574116,90,44,0.563448063,1.666666667,2,1,3,3,14,0.666666667,2040,192.7523069,10.58353092,-0.739731337,0.458339321,74.68466187,63.43495178,1775,207.4802283,0.518149146,8.555032036,63.43495178,74.23745728,0.459602024,1.510638298,45.79301257,7,2,0.870098039,1.0764085350000001,-3.341564,0.7515992,0,"184,138,255"
CON_M,C33_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,33,"(2949, 1839, 3040, 1907)",2419,206.0832601,0.715748259,11.73797425,90,66,0.553915158,1.395833333,3,1,6,6,31,0.5,4698,273.5807346,17.17226181,-0.948650637,0.7640818,87.95346069,80.53767395,3480,333.0193325,0.394321281,10.44984378,80.31121826,87.53819275,0.75580273,1.338235294,61.03277808,13,4,0.740740741,1.217261636,9.194061,13.520768,3,"59,235,255"
CON_M,C34_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,34,"(1888, 1890, 1929, 1937)",567,92,0.841816179,6.163043478,90,26,0,0.777777778,3,0,2,3,7,1,1442,144.4680362,9.98144668,-0.624275,0.778341291,42.44373322,14.03624439,1300,152.6101719,0.701433095,8.518436115,14.7435627,41.99139404,0.748498275,0.872340426,31.67192939,1,1,0.901525659,1.056359427,-4.5101557,-4.356207,0,"184,138,255"
CON_M,C35_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,35,"(1204, 1914, 1291, 2032)",3626,276.911687,0.59423071,13.09442747,90,72,0.360678022,0.917808219,7,3,8,7,31,1,7471,354.4507911,21.07767901,-1.068659957,0.786052544,116.9999847,90,5189,439.161468,0.338099928,11.81569964,1.060911655,116.924408,0.809318012,0.737288136,80.15609771,14,6,0.694552269,1.238991361,13.889192,0.95669305,3,"59,235,255"
CON_M,C36_s06_MR273_CON_M_PVN,PVN_MR273_CON_M_s06,PVN,MR273,CON,M,s06,36,"(1091, 1924, 1150, 2015)",2312,201.1543276,0.718023954,11.49366274,90,70,0.592130437,0.549295775,5,2,7,7,18,0.714285714,3598,245.6223649,14.64850321,-0.87761356,0.509186558,95.44941711,77.47119141,2989,297.4629829,0.424492403,10.04830911,77.66091156,95.18670654,0.51124509,0.648351648,55.28511956,9,3,0.8307393,1.211058215,4.429505,14.710081,2,"231,221,119"
